marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,17727585,R255HHWKIWA2ZL,B003SO4EK2,871007380,Dandy Blend - Instant Dandelion Beverage Single Servings,Grocery,5,0,0,N,Y,I also find that it is amazing in making my whole body more PH balanced,I put this in my coffee in the mornings to add a little zing.  I find it makes the coffee less acidic...fuller flavor (I&#34;m a huge coffee snob!).  I also find that it is amazing in making my whole body more PH balanced...I'm usually very acidic which does affect joint pain and overall wellness in general.  I really enjoy this product.  Long time user.  Just half teaspoon is all I use in full cup of coffee so it lasts forever.,2015-08-25
US,2555027,R27VOR2JV2GNAL,B00S98HM9C,191016283,Made In Nature 8 oz. Grain Mediterranean Feta - Case Of 6,Grocery,5,0,0,N,Y,"Great Product, easy to prepare!","I love this stuff. It tastes great, has low calories, and couldn't be more easy to prepare.",2015-08-19
US,35509866,RZ4CHGVWWXTU6,B00GWAICOI,642872429,Amy's Organic Soup (Pack of 12),Grocery,5,0,0,N,Y,Five Stars,Very satisfying lunch. Will reorder.,2015-08-18
US,50868618,R3UJ7S8F6L5GY6,B000I6RDC4,555258789,"Coffee Masters Gourmet Coffee, Rebellion Blend, Whole Bean, 12-Ounce Bags (Pack of 4)",Grocery,5,0,0,N,Y,Five Stars,Nice bold coffee without bitterness.  Fullbodied but smooth.,2015-08-29
US,27026138,R1UVZKF3YQ1BAT,B000GG5IXW,980856874,"Bigelow Vanilla Chai Tea, 20-Count Boxes (Pack of 6)",Grocery,5,0,0,N,Y,"Mellow chai, very pleasing",I bought this on a whim and it's become a favorite with a little soy added and sometimes a hint of sweetness as a treat.,2015-08-31
US,15147115,R5EOITE3PT08K,B00MNIWL04,546201995,"180 Snacks Blueberry Pomegranate Trail Mix Crunch, 1.25 oz Bag (Pack of 10)",Grocery,5,0,0,N,Y,Five Stars,Delicious but very small amount,2015-08-21
US,34360753,R3QANPARXM2LDY,B00A5RVM8M,281473561,Eight O'Clock Coffee Dark Italian Roast K-Cups - 120 Count Box,Grocery,5,0,0,N,Y,Five Stars,"Very good blend by Eight O'clock, the taste, to me, is really great. Highly recommended.",2015-08-27
US,27949702,R24T6YE3ONQTH6,B00KAWSJYC,554917251,Zipfizz Healthy Energy Drink,Grocery,5,0,0,N,Y,Energizing,Love this stuff.  Much healthier being water based than a Monster or Red Bull.  Grape is my favorite flavor but this flavor is pretty decent.,2015-08-25
US,917698,RQ7HPWF3DNWHG,B00L5T2L2U,559333837,"Organic Vegan Caramel Corn - Gluten Free, Soy Free, Non-GMO",Grocery,5,0,0,N,Y,keep up the good work!!,I would definitely buy the vegan carmel corn again in the future! I give  this product five stars!,2015-08-21
US,12599835,RZDPD8B7EL8UR,B00JZP8UDA,686005866,"Organic Passion Fruit Black Tea, Loose Leaf Tea Bag, Positively Tea LLC. (1 LB.)",Grocery,5,1,1,N,Y,They are great and meet all expectations,Bought three bags of your tea. They are great and meet all expectations. Kenn,2015-08-25
US,52066459,RBPK6VE01AV8F,B00G4DV20E,895558833,Indian Butter Chicken (Instant Makhani Sauce Mix) - 1.75oz (Pack of 12),Grocery,5,2,2,N,Y,Yum,"I love this stuff. I've using Asian Home Gourmet for years, never had a batch fail. Absolutely delicious!",2015-08-29
US,35212536,R1DR7I2QPSFME5,B0016SR88W,376108860,Dice Lollipops [24CT Box] - Red,Grocery,5,1,1,N,Y,great suckers for Bunco,my bunco ladies loved these  they make a great party favor for any dice game party  will be back to buy more,2015-08-20
US,46786921,R2B1UOOQS483L6,B00AEFSUTE,604779022,"C2O Pure Coconut Water, With Pulp, 17.5 Ounce (Pack of 12)",Grocery,5,0,0,N,Y,Not as sweet as other brands due to no sugar added which ...,A little pricey but purchased cause i could not find in the store. Not as sweet as other brands due to no sugar added which was fine with me. I like the natural coconut sweetness.,2015-08-26
US,40870702,RYSY3FME2KR3E,B0025L1TZC,331404459,"Westminster Bakers All Natural Crackers, Oyster, 0.5 Ounce (Pack of 150)",Grocery,1,3,3,N,Y,BEWARE too-short USE BY date!,"These single-serve crackers seemed like the perfect answer for me and my family, as we could never consume our crackers before they went stale.  Unfortunately, my Westminster crackers arrived with only 1 week &#34;use by&#34; date.  Too short a time to be able to use them up.  To their credit, the merchant was very nice and promptly issued a refund.",2015-08-25
US,36474902,R3TUFZTUPWNTLY,B000LQL9M6,192786562,"Rose Water, Cortas, 10 fl oz",Grocery,5,3,3,N,Y,it really taste great and i could use it almost on anything i ...,it really taste great and i could use it almost on anything i put it on ice cream and or mix it in a soft drink an or with a lemon aide .,2015-08-31
US,43744950,R7KFH324Q3ZZ7,B00EFY9QGQ,315553330,G.H. Cretors All Natural Chicago Mix Popped Corn 1 lb. 10 oz. Bag,Grocery,1,1,2,N,Y,I hate this stuff because it's so delicious and I can't ...,"I hate this stuff because it's so delicious and I can't stop eating it. Seriously it's way too good, they shouldn't sell this size.",2015-08-22
US,6258130,R33IZJ6TLQ81CB,B00EWTB8FQ,698043322,"Bean Boozled Jelly Belly Beans, 1.6 oz.",Grocery,5,0,0,N,Y,Five Stars,The most disgusting jelly beans ever! We ended up with no good flavors😩,2015-08-30
US,11763666,R1V12MF8C8R9GI,B004Q9QIPM,107100180,"World Kitchens Brown Sugar Beef Jerky, 12-Ounce Bag",Grocery,4,0,0,N,Y,Not bad depending on the price,"Well the price seems to have gone up quite a bit since I bought this.  The jerky itself is good but unless you pay less than the current price of $17+ for 12oz, I don't know if I could recommend it.  I believe I bought it for $9.99 for 12oz as an add-on item over a year ago.  At that price, its a great value and some good jerky.  But, if you're going to spend 17+ on 12oz, you can get more premium jerky.",2015-08-22
US,35521711,R9QJEW73J960S,B00APK7UN0,628276829,"Oberto All Natural Original Beef Jerky, 3.25 Ounce Bag (Pack Of 4)",Grocery,1,0,1,N,Y,One Star,My Husband did not like this jerky at all.,2015-08-20
US,14204330,R2SS7UILC1DJLM,B00449TL5S,592704097,Hannah's Pickled Eggs 4LB JAR,Grocery,5,0,0,N,Y,Sooooo good! Pricey,"Sooooo good! Pricey, but good! If you're a transplanted southerner, these are little bits of home.",2015-08-31
US,10047722,R3KKHEDHMEXSPK,B001DF0YLG,967395689,"Katz Gluten Free Bread Crumbs, 7 Ounce",Grocery,5,1,1,N,Y,My favorite gluten free bread crumbs.,"My favorite gluten free bread crumbs.  I roll meats in raw egg mixture then roll them in this breading.  I then put them in the oven at about 425 and bake uncovered for about 45 minutes.  The gluten free bread crumbs brown up nice and the meat tastes as good as deep fried with a lot less fat to grease your arteries.  I have baked skinless chicken breasts and minute steak this way.  I usually freeze the minute steak after baking them and then when I want a quick meal, I pop a frozen one in the microwave for about 2 minutes on high.  For me, they taste as good as fresh cooked.",2015-08-28
US,51735266,R1Z29CYEY741J6,B001ELL4FY,293146677,"Tully's Coffee Breakfast Blend, K-Cup for Keurig Brewers",Grocery,4,0,0,N,Y,good coffee,This is very good coffee. Not too strong and great flavor. Just what we wer looking for.,2015-08-30
US,45976650,RANELB18RKK7C,B007VGZX1W,917655023,"Casa Giulia Jam, Fig, 12.35 Ounce",Grocery,4,1,2,N,Y,"Good, but 4 stars good, not 5","I got spoiled by the fig jam that I bought in Italy. And since this says it comes from Italy I thought it might be just as good, but nope. It's good, but not 5 stars good.",2015-08-25
US,40064844,R3ECFYA757YC5F,B00BPNREWS,332650708,YumEarth Organic gummy Bears,Grocery,5,0,0,N,Y,Fantastic Gummy Bears.,These are amazing. We can't get enough of them.,2015-08-31
US,38164727,R1UE2VNMZ7IVVL,B00HGX331W,265706473,15 Carolina Reaper Pepper Seeds by Pepper Gardeners,Grocery,5,0,0,N,Y,awesome heat and,almost eighty percent germination....harvesting peppers off of mature plants...awesome heat and flavor,2015-08-23
US,28010768,R1RTA5RCDELDAY,B00MHDWV6O,880938600,"Just Hemp Foods, 100% Natural Hulled Hemp Seeds",Grocery,5,1,1,N,Y,LOVE THIS IN MY OATMEAL OR JUST A COUPLE SPOONS ...,"WOW, LOVE THIS IN MY OATMEAL OR JUST A COUPLE SPOONS JUST AS IS, GOOD QUALITY.",2015-08-23
US,11375470,RQ0C5FZZ7F5SD,B000WS1KHM,995409168,"Simply Organic Cinnamon Ground Certified Organic, 2.45-Ounce Container",Grocery,5,0,0,N,Y,👍,Simply organic simply delicious!,2015-08-30
US,45975088,RKTZIQTHLQF04,B000EZSF08,969665116,"Tone's Garlic and Herb Seasoning No MSG, No Salt, 20 Ounce",Grocery,5,0,0,N,Y,Absolutely one of the best ever. I have used this product for a ...,Absolutely one of the best ever. I have used this product for a bit. But Sam's Club started packaging  it in packs of twelve. Too much for individual kitche. I love it. Add it to almost everything. Also use as dry rub. Sensational.,2015-08-19
US,13303464,R1FRNQ23CYJ5L2,B00PJCYKTQ,153009664,"Annie's Bernie’s Farm Animal Cookies, 6 Ounce",Grocery,5,0,0,N,Y,I like Annie's Brand,"The Baby loves these little snacks. I caught myself munching a few, I really like Annie's brand.",2015-08-24
US,48631535,RNR35QO27678J,B008ITX1TC,961692986,"Trader Joe's Dried Fruit Soft & Juicy Mango,6 oz",Grocery,1,0,0,N,Y,Weird taste,Had a weird flavor.  I hope I don't select these mangoes again.<br />I would not recommend them.,2015-08-26
US,51105715,R2MP04MH61K2LN,B004M6GBAG,694261360,The Good Bean Chickpea Snacks,Grocery,2,0,1,N,Y,high protein snack,I have been eating these chickpeas for years. This batch was not as good as they used to be.  This batch had many crushed pieces which makes it hard to pick them up.  I love to eat these as a high protein snack. I hope the formula will be improved soon!,2015-08-23
US,45795520,R2RG340MPQQ6W3,B00N11IDLI,784650427,Gourmesso Trial Bundle - Nespresso Compatible Coffee Capsules - Fair Trade | Variety Pack,Grocery,4,1,1,N,Y,Four Stars,Great with the exception of decaf being included,2015-08-24
US,16363506,R2DLO7WW31JORP,B00XNR19EI,993308774,"Wild Zora ""Original"" Variety (10-Pack) - Meat & Organic Veggie Bars - Gluten-Free, No Antibiotics, No Added Hormones",Grocery,5,1,1,N,Y,"Delicious, although I wish they were more affordable","These are DELICIOUS. I wish they were less expensive.... there are only a few small pieces per packet... so the price definitely seems high. But you are getting a high quality and delicious paleo snack.  I'll be buying more, but not as often as I would if they were more affordable, or had more pieces per packet.",2015-08-26
US,1575463,R17UW33TW17Z9I,B008JA7CRW,253647225,"V8 V-Fusion +Energy Drinks, 8 Fl Oz",Grocery,5,0,0,N,N,"Light taste, finally a energy drink that doesnt taste bitter.","I'm not a big fan of drinking huge amounts of energy drinks to feel sluggish from consuming so much liquid. Plus the taste of common energy drinks always puts me off, I don't like it when I have to grimace through a harsh after taste. This is also why I don't drink coffee.<br />Seeing that BzzAgent had offered me a chance to try out the V8 V-Fusion+Energy, I was super excited.<br />Why not try a V8 drink that offers a natural energy boost, compared to other drinks this was perfect in size and I had found it in a grocery store that was close to my house. I didn't have to track it down.<br />I tried the Diet version as opposed to the regular V-Fusion+Energy, I wanted to see how sugary the Diet flavor could be. I was surprised with a light flavor, the can was chilled and I was on the go. Perfect for a commute to work then to tackle my morning. I didn't feel a crash like I normally would after having a coffee.",2015-08-26
US,6143165,R2MHYR533157QN,B004CH6HJU,919621571,"Sour Patch - Watermelon, 5 lbs",Grocery,5,0,0,N,Y,Great!,Exactly what I hoped it would be.,2015-08-23
US,12546512,R3OP9LID3306WJ,B002Y2OWDS,647001541,Community Coffee and Chicory Instant Coffee 7-Ounce Jars (Pack of 4),Grocery,5,0,0,N,Y,YES PLEASE!,amazing flavor! I am addicted to this stuff.,2015-08-31
US,9491001,R2ZXQGWJ1FSN8J,B00JA9LDBM,681284536,"STRONG & KIND Bars, 12 count",Grocery,4,0,0,N,Y,Four Stars,My favorite among the Strong & Kind varieties.,2015-08-24
US,44050928,RRH88LL1MR9FN,B0096MNO6U,636153549,"Lindt LINDOR Raspberry Dark Chocolate Truffles ,9.3  Ounce",Grocery,5,0,0,N,Y,Awesome,"These are so awesome!  I just love them.  When I received them, they were in a box with dry ice to keep them nice and cold.  Even in living in Florida, they didn't melt at all.",2015-08-22
US,21028313,R22S5NVHHFKEND,B00M8VQTY0,615660944,"Endangered Species Bat, Puffin, (72%) Dark Chocolate with Cherries , 3-Ounce Bars (Pack of 12)",Grocery,5,1,1,N,Y,Worth the Price,"I love this a little too much.  I don't like Dark Chocolate usually.  This is fabulous!  The serving size is 1/2 the bar...it's really hard to not eat the whole thing.  Very creamy, melts slowly and tastes heavenly!",2015-08-31
US,15598228,R3YOWHREMGYTN,B00X47I4F4,357197797,Jolly Rancher Crunch 'N Chew Hard Candy (3 Pack),Grocery,5,0,0,N,Y,Five Stars,The product arrived on time and as expected.,2015-08-24
US,42937139,R15GAYW0LD6VEW,B004GZ6K04,703004302,Jacob's Twiglets 45g - pack of 12,Grocery,5,0,0,N,Y,Five Stars,"I order the small size bags, otherwise I could keep on eating them!",2015-08-18
US,51051843,R2AMF3ZVEEVXL8,B00RHX9H48,164527651,Aunt Patty's Mt. Baker Trail Mix,Grocery,4,1,1,N,Y,Lots of good stuff you don't often see in trail mixes,"I love this trail mix, it has lots of coconut, dried papaya and cashews.  There are fewer dried cranberries and you will be hard pressed to find the macadamia nuts.  There also appears to be a small amount of another dried sugared fruit.  Comes in a large non-resealable plastic bag so you will probably want to break it down and store some in resealable bags and jars to keep it fresh.",2015-08-29
US,41930847,R1A428BFQCEJ5I,B00Y8VUQSS,456433146,"Viva Labs #1 Premium Himalayan Organic Goji Berries, Noticeably Larger and Juicier",Grocery,5,0,0,N,Y,"These berries are good, been eating them for over ten years, even before they were widely  offered in the US.","Rhese are also known as happy berries, been using them for over ten years, eating them as a snack, in smoothies and on top of oatmeal.",2015-08-29
US,19703708,R1COOO40PV0ZMG,B00991OY7Q,650811139,Single Source Party Supply - Disney Princess Cupcakes Edible Icing Image #1,Grocery,5,0,0,N,Y,Can be used on fondant cakes too,Completely adorable and great quality. The directions say to only use on buttercream frosting however I used these on fondant. I used a paintbrush  a good amount of water and painted it onto the fondant then applied the pictures. They stayed beautifully. If you are using these on fondant just make sure not to get any water on the front of the pictures.,2015-08-26
US,52207387,R2M4BTQORMMRJG,B0105E0TEM,425101162,"Pace Ready Meal, 9 Ounce (Pack of 6)",Grocery,3,0,0,Y,N,Not Our Cup of Tea,"The taste of this product doesn't do much for my wife or me.  The texture is a bit on the mushy and sticky side.  It's certainly quick and may be OK as a Spanish rice side for a meal but, even there, we've had much better.  There's a lot of taste, but it's tart or even sour and just doesn't do much for our taste buds.",2015-08-27
US,43784291,R5UDYCIOS3HDU,B00ER4FPX2,686469260,Bare Natural Apple Chips - Variety Packs,Grocery,3,0,0,N,Y,these are pretty dry (I know they are dried fruit) but overly ...,"Eh, these are pretty dry (I know they are dried fruit) but overly dry is more like it.  Taste is okay but I wont be ordering them again.",2015-08-28
US,45898060,RN2LYNIFNMNHS,B00LA6MIIK,534970257,Four Sigma Foods Instant,Grocery,5,5,6,N,N,Lions Mane Changing the Mushroom Game out there!,"I had recently come back to working a full-time job, where lots of learning and working of my brain was involved, after almost a year of travel, I was having a hard time with energy and feeling overwhelmed with all new adjustments to my world. I started taking Lions mane  in replacement of coffee and it  not only tasted AMAZING, it eased my nerves and enhanced my cognitive load immensely! I live in Canada and had told my boyfriend in Norway to find some Lions mane and  Reishi to replace with his caffeine addiction. He is not one to really be into a holistic lifestyle but  he is in love with it, he uses the lions mane and reishi together (daily)  and doesn't need to add any sugar  (he as a sweet tooth) he loves the flavor and more so loves the way he feels energetic and focus wise especially for someone who is on the go- these packets are the PERFECT  source to get our dose of fun-guys!",2015-08-30
US,17853866,R396JMFQM7YR7L,B00BG0ZJ0Y,338444197,Matcha DNA Certified Organic Matcha Green Tea,Grocery,5,0,0,N,Y,... do drink this everyday as a cold beverage and love the taste and the benefits of the Green Tea,I am not a hot tea drink but I do drink this everyday as a cold beverage and love the taste and the benefits of the Green Tea.,2015-08-20
US,10008601,R72V5IO7H0SS1,B000CFT76G,127866120,GURU Natural Energy Drink,Grocery,5,1,2,N,Y,guru energy drink is just right,tasty energy drink. natural ingredients. will be drinking more.,2015-08-18
US,18733039,R1XGR6MKLHLE2O,B00JUB8N3G,284288256,Aroy-d Coconut Milk 100% Original Net 8.5 Oz.(pack of 12),Grocery,1,19,24,N,Y,Chemical smell & aftertaste!,"It might be BPA free, but the box it is in is lined w/ aluminum foil. Therefore, pick your poison. I don't want BPA in my food, but I also don't want aluminum in my food. With that being said, there is a chemical smell & a chemical aftertaste in this coconut milk (I am very sensitive to chemicals so if you are not then the coconut taste in this milk may disguise the chemicals enough for you, but why you'd want to ingest toxic chemicals is beyond me). I'm not sure where the chemicals are coming from...perhaps the glue used to apply the aluminum foil to the inside of the cardboard box??? Could be anything. Waste of money for me. I won't risk ingesting this stuff or feeding it to my family.",2015-08-21
US,15840854,R1JA4STEVVMLDR,B00RBQXBQ6,977799942,Great Northern Popcorn Organic All Natural Yellow Gourmet Popcorn,Grocery,1,1,1,N,Y,I have used other brands of popcorn in the new popper with great success. I guess I got a really old ...,"I bought this popcorn based on reviews at the same time I bought my new popcorn popper.  This popcorn does not pop!  I have tried 4 different batches and all four times, I get about 50 kernals and the rest of the 1/2 cup is left unpopped.  I have used other brands of popcorn in the new popper with great success.  I guess I got a really old dried out bag!  Very disappointed",2015-08-28
US,15705984,R1HCKYLFTTI7P1,B004T0D0RW,531630595,Madhava Organic Agave Nectar,Grocery,5,0,1,N,Y,"Great value, tastes delicious!","This is an exceptional price for the quantity. If you buy from your local grocer, you will pay so much more and have to replace it often. Makes sense to just buy in bulk and not pay the higher price at your grocer. I am very happy with purchase. I have never tried the raw, i usually buy the light. It still have the great taste that I love, and I even think this is better!",2015-08-31
US,37805940,R3J4GAX0BM5TNO,B004AAI0Q2,769681792,Sugar Free Apricot Rugelach - 8 Oz,Grocery,5,0,0,N,Y,NSA Rugelach,They were very tasty and I will buy again.,2015-08-19
US,26756444,R1YEJFPJN1TOX,B000G0U5K4,704224553,"Baja Bob's Original Margarita Mix, Sugar Free, 1.7-Ounce Packets (Pack of 4)",Grocery,2,0,0,N,Y,Packet was open on arrival,I like this product but I just bought the 4 pack and one of the packs is busted open inside the bag. The product is not returnable I just want a replacement for the open pack.,2015-08-20
US,49646403,R3LKGDFAAQ32U0,B0000GJNYI,6998873,"Pica Limon Candy, 7-ounce (100 Pieces)",Grocery,5,0,0,N,Y,Great item that has several uses,"These are great and perfect size to use with fruit, soups and adult libations.",2015-08-27
US,47707620,R3KABTXN4PTC2L,B00F94YP6M,795511651,"Nairns Nairns Gluten Free Stem Ginger and Oatmeal Cookies, 5.64 Ounce",Grocery,5,2,3,N,Y,My two favorite recipes have been magic bars and pie crust,These cookies are the closest thing to a graham cracker I have found since having to go gluten free (4 years ago). They taste delicious! I've used them in recipes in place of graham crackers and they've been a huge success (most would never guess they were gluten free recipes when swapping out for graham crackers). My two favorite recipes have been magic bars and pie crust. A good deal of the cookies do break in the package but if you have some whole ones they work great for s'mores!<br /><br />The only con is that they are pricey but thats a common complaint for anything gluten free.,2015-08-31
US,12255512,R39XAM2F6LOUTM,B00GDF3CGU,93249174,"Equal Exchange Organic Natural Cashews, 8 Ounce",Grocery,4,1,2,N,N,"Good, but pricey","These taste great.  As someone who casually eats nuts (cashews are the only ones I like), I was looking for something without all of the oil and salt added by the big name companies.  This fits the bill well.  I do theink they are a bit pricey though, as you can get a bag of these at your local Trader Joe's for double the amount (32oz) and only $7.  If you are having a hard time finding organic, natural cashews in your area, these might be for you.",2015-08-27
US,51684207,R2VI99NFNHJ4EG,B00Z70SL72,4222936,"RxBar Real Food Protein Bars Variety Pack, 5 Flavor, 1.83 Ounce Bars (Pack of 10)",Grocery,2,0,2,N,Y,These are OK but not great,"I personally did not like the taste of these products, but I have certainly tasted worse. The texture is good.",2015-08-18
US,40170331,R3VXQ6ET8D34PS,B000YQ2FG2,39696027,Partanna Sicilian Extra Virgin Olive Oil,Grocery,5,1,1,N,Y,My All-time Favorite,I love it.  My foodie friends love it.  Keep it store in the dark and it will maintain it's fantastic flavor.,2015-08-20
US,27953444,RFF7DVKLR6RTT,B0047D10T6,164435862,Assorted Candy Mix 250CT Bag,Grocery,3,1,1,N,Y,Not as advertised....,Doesn't have the mix as advertised. No laffy taffy and only a couple gobstoppers. Kind of disappointing. This is the 2nd bag I bought because I thought I picked the wrong one the first time.,2015-08-24
US,38980224,R1DP2IIFZGB0KF,B000EVOSE4,990977895,"Haribo Gummi Candy Gold-Bears,",Grocery,5,1,2,N,Y,Yummy Gummy Buy Big And Save,"Always a hit at my house .  Gummy bears go in a little covered jar for my adult children and 7 grand kids.  Everybody loves them.  They keep well, so I buy big and save.",2015-08-31
US,33310690,R2V9RGIKSMBZP6,B004RG48D8,434309245,Toasted Coconut Coffee 8 Oz Medium Light Roast Ground,Grocery,5,1,2,N,Y,In Heaven,Love it. Got hooked on it in Maui. Thought we couldn't get it in the states so we loaded our lougage. Ran out and found out we could get it. We are in caffeine heaven.,2015-08-21
US,12741899,R1HLOALVQOISPJ,B007PPV034,574157290,"McCormick Gourmet Moroccan Blend, 1.62 oz",Grocery,5,0,0,N,Y,Excellent product,Delivered on time. Have used it in couple dishes.,2015-08-18
US,24371147,R3KFZ7VT7CWVFL,B009UT7HYO,206629741,Ground Bay Leaves-8oz-Easily Incorporates into Recipes,Grocery,5,0,0,N,Y,Five Stars,Glad to have found it.  It is so perfect for tomato sauces for different pastas.,2015-08-23
US,20908907,RL7L8PSXPA54O,B007TGDXMU,267956568,San Francisco Bay One Cup,Grocery,5,0,0,N,Y,Great Coffee!,Excellent coffee! Also love the container. I can really if it's fresh because it isn't hard.,2015-08-21
US,35178127,RKLZLEFQFQTGT,B00YBK0QCM,40474075,Nacho Cheese Peanuts (Pack of 3),Grocery,4,0,0,N,Y,Like them!,I like these strong on nacho flavor. Great for a mix when eating peanuts.,2015-08-19
US,8968642,R2XS2J2520GXEL,B00REDTWT6,407487469,"Emerald Cinnamon Roast Almonds, Stand Up Resealable Bag, 5 Ounce",Grocery,5,0,0,N,Y,I love these and cannot find them in stores around here ...,I love these and cannot find them in stores around here any longer. So very happy I could get them through you. Thank you!!,2015-08-27
US,50003969,RBCHZ1ZRB8HUJ,B00J0KV0QY,305053069,"Fritos Bar-B-Q Flavored Corn Chips, 9.75 oz",Grocery,5,1,1,N,Y,Five Stars,Just as good as I remembered them,2015-08-27
US,21214617,R3H0XWOSBC3KVZ,B00D49G80K,635067414,8 Oz. Pistachio Paste,Grocery,5,0,0,N,Y,Five Stars,"Very good, not too sweet, love the taste and am sure I'll use more of it around the holidays",2015-08-30
US,13550983,R1NS336LDTQQ0G,B00SNJGSAQ,296372190,Naked Nutrition Sample Pack,Grocery,5,14,16,N,Y,A great way to test your options before buying bulk,"I was looking for a simple, pure protein source to add to my morning smoothies. So far the casein has been the least  noticeable.<br />Sunday i used the pea protein. It has an earthy flavor that I didnt mind but my husband wasnt fond of. Had I added more rice milk I think it would have helped. I liked it but had to adjust my mind to it. I noticed that I was certainly not hungry 2.5 hours later like normal with a smoothie. I like this protein since its dairy free and didnt upset my stomach at all.<br />Monday I used the casein protein. I was happy that this didnt alter the taste of my smoothie aside from making it creamier and slightly more dull tasting. I was fine with this. I really liked this since it didnt really taste but am still on the fence about the dairy issue. I am not vegan but we are trying to cut our intake down as its really just not great for you in large quantities.<br />Tuesday: Goat protein. I was excited and nervous about this all at the same time. I love the idea of goat milk but find that the flavor is more than our family can adjust to. Upon opening the package I detected no hint of goat smell. After adding it to my smoothie it added the same creamy smoothness to it like the casein did. I only noticed a hint of goat as a mild aftertaste that left quickly. If you didnt know what that flavor was it could easily be dismissed. I really enjoyed this smoothie but its still a dairy and it the most expensive protein offered by naked nutrition so that is certainly a factor.<br />Wednesday: rice protein day. So in fairness to this smoothie, I upped the maca a bit and added a fistful of kale which is different to the others. This smoothie is decidedly grittier than the others as has no hint of creaminess that they had. Since this is a plant protein I this the pea is the only one you can fairly compare to. It is gritty but has less of a flavor than the pea. Its still drinkable and not tastes fine but I dont know if this is the one I want to have daily for the full 5 pounds.<br />Thursday: Whey protein. I saved this for last since I was the least excited about it for some reason. I'll post tomorrow after I try it.the full 5 pounds.<br />Thursday: Whey protein. I saved this for last since I was the least excited about it for some reason. I'll post tomorrow after I try it.",2015-08-31
US,39736426,R21VYAWAQ7N2ML,B00CTMZDAY,595771778,Superlife Superfood Breakfast Topping 100G,Grocery,5,0,0,N,Y,Five Stars,"I am very pleased with the product, thank you.",2015-08-30
US,39181808,R2J0P0G5YOSRR0,B003FNUOMI,116025551,Haribo Gummi Candy Gold-Bears (3.53 Ounce),Grocery,3,1,1,N,Y,expensive  compared  to the  market  price.,The sweets are perfect  but very very  expensive  compared  to the  market  price.,2015-08-20
US,41927555,RG6KVXOPTH781,B000UCM0P6,946178474,Nesco BJ-6 Jerky Spice Works,Grocery,5,0,0,N,Y,Great for me!,"We got some of this seasoning with our dehydrator & also picked up a smaller box at that time too. Since I'm buying it again I obviously like it! This flavor is best described as your classic type jerky seasoning. It reminds me of any of your big name store bought jerky &#34;original&#34; flavors. We like the flavor a lot. The premixed packets (made for 1lb of meat) are really perfect for me since the butcher packs our meat in 1lb tubes/bags. Nesco really makes it easy/fast to make great jerky at home with their products. Just make sure to break up the seasoning before opening the pack (smack it against your hand/counter lightly), and be careful of the dust when dumping into your mixing bowl (stuff is potent/concentrated!).",2015-08-28
US,2132333,R5VIO5CD06L0U,B00SSC8ID8,903809848,Chia Seed Parent,Grocery,5,0,0,N,Y,Very good product. I was actually looking for the shelled ...,"Very good product. I was actually looking for the shelled Chia Seeds, but that is OK, I wanted to try these out. I will look for the other kind later on. wonderful benefits in this TERRASOUL product/package. SG",2015-08-30
US,14385001,RZIRQH7F6RVI4,B00IVDBY6W,806177513,Dried Fruits - SO2 & Potassium Sorbate Free by GERBS - Gluten - Peanut - Tree Nut - Soy - Egg - Dairy - Sesame - Mustard - Fish - Crustacean FREE. 100% All Natural. Packaged on Dedicated Equipment.,Grocery,3,0,1,N,N,Tasty but texture not like Cebu or other normal asian brands.,"Ok so coming from Asia I have a real preference when it comes to dried mango. I prefer mango that's more solid in colour, like real slices of mango that have just been dried. This mango however, is rather clear, and more candied that I like it. Although the taste is fine, the texture isn't like the normal mango back home, which is why I give it 3 starts instead of 5. They should learn how to make dried mango like they do in the Philippines.",2015-08-27
US,45833128,R3USKHY9GC79NA,B00BK87H2U,902320682,Roland Lentils,Grocery,5,0,0,N,Y,They are just wonderful!,Those lentils are very reasonably priced.  They are just wonderful!,2015-08-25
US,51460057,RAM7CLK9S686Q,B00MF84XDU,756025688,"Twizzlers Strawberry Twists Candy, 180 Count",Grocery,1,0,0,N,Y,Very disappointed -- They did not come in a container as ...,Very disappointed --  They did not come in a container as showed and received 180 count twizzlers  loose and were much thinner this time.,2015-08-21
US,542055,R2DHEDMDDA4EUI,B00026QIBW,171347420,Meiji - Hello Panda Strawberry 2.0 Oz,Grocery,5,0,0,N,Y,LOVE IT SO MUCH❤❤❤❤❤,"As soon as I got it I ate it all in one day, it reminds me of the strawberry pocky. its really good to me. I would really recommend this if you love pocky.",2015-08-27
US,22371868,R1PBRRCH16H3P1,B00AN96W78,435913935,"Palmetto Farms White Corn Meal Flour - Stone Ground - Non-GMO - Naturally Gluten Free, Produced in a Wheat Free Facility",Grocery,5,3,5,N,Y,I use it for facials.,"Jan Clayton [Lassie's Mother] told me to put some in my palm, add a few drops of water and use it as a facial rub.  Makes me beautiful for about 4 hours. Erases blackheads and dead skin and makes tiny wrinkles disappear.",2015-08-26
US,16657855,R3FIYV607WVPJC,B00IJTBW42,600020601,"Nairn's Organic Oatcake Crackers (Green Box), 8.8 Ounce Boxes (Pack of 12)",Grocery,5,0,0,N,Y,It is consistently excellent.,I've used this product for 15 years. It is consistently excellent.,2015-08-24
